       3320          87           6          25           2           9           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3340          87           6          25           2           9           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3360          87           6          25           2           9           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3380          87           6          25           2           9           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3400          86           6          24           2          10           1          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3420          87           6          25           2           9           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3440          88           7          26           1           7           1           1          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3460          87           7          25           1           8           1           1          49           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3480          87           7          25           1           8           1           1          49           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3500          87           7          25           1           8           1           1          49           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3520          87           7          25           1           8           1           1          49           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3540          87           7          25           1           8           1           1          49           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3560          87           7          25           1           8           1           1          49           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3580          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3600          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3620          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3640          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3660          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3680          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2      C3H4O3        C2H4
       3700          86           7          24           1           9           1           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3720          86           6          24           2          10           1          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3740          86           6          24           2          10           1          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3760          86           6          24           2          10           1          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3780          87           6          25           2           9           1          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2      C3H4O3        C2H4
       3800          86           6          24           2          10           1          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3820          85           6          23           2           2           9          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3840          85           6          23           2           2           9          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3860          85           6          23           2           2           9          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3880          85           6          23           2           2           9          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3900          85           6          23           2           2           9          47           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3920          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3940          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3960          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       3980          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4000          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4020          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4040          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4060          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4080          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4100          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4120          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4140          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4160          86           6          24           2           2           8          48           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4180          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4200          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4220          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4240          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4260          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4280          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4300          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4320          89           6          27           2           2           5          51           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2    C3H4O3Li      C3H4O3        C2H4
       4340          88           6          26           2           2           6          50           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2        OLi2      CO3Li3    C3H4O3Li   C3H4O3Li2      C3H4O3      C3H4O2        C2H4
       4360          88           9          25           1           1           1           6           1          50           1           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2        OLi2      CO3Li3    C3H4O3Li   C3H4O3Li2      C3H4O3      C3H4O2        C2H4
       4380          88           9          25           1           1           1           6           1          50           1           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2        OLi2      CO3Li3    C3H4O3Li   C3H4O3Li2      C3H4O3      C3H4O2        C2H4
       4400          88           9          25           1           1           1           6           1          50           1           2
#  Timestep    No_Moles    No_Specs          Li      CO3Li2        OLi2      CO3Li3    C3H4O3Li   C3H4O3Li2      C3H4O3      C3H4O2        C2H4
       4420          88           9          25           1           1           1           6           1          50           1           2
