LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.9 on Thu Feb 19 17:04:28 CET 2026
 640 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 4 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -1.486499 33.513501  xlo xhi
 -0.121501 34.878499  ylo yhi
 0.047500 35.047500  zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H
# 3  Li
# 4  O

 Masses

 1 12.010700 # C
 2 1.007940 # H
 3 126.904472 # Li
 4 15.999400 # O

 Atoms # charge

486 1 0.000000 30.622999 30.275999 8.711000 # C
487 2 0.000000 28.920998 28.647999 6.634000 # H
488 2 0.000000 28.068998 29.658001 7.832000 # H
489 2 0.000000 28.736000 27.822998 9.238999 # H
490 2 0.000000 30.243999 27.559000 8.325000 # H
491 4 0.000000 13.624999 23.372999 29.377001 # O
492 4 0.000000 11.763999 24.637001 29.441000 # O
493 4 0.000000 13.510999 25.273003 28.096001 # O
494 1 0.000000 12.640001 22.632000 30.082001 # C
495 1 0.000000 11.659000 23.684000 30.489000 # C
496 1 0.000000 13.012000 24.497999 28.898001 # C
497 2 0.000000 13.079001 22.112000 30.937000 # H
498 2 0.000000 12.205001 21.896000 29.396997 # H
499 2 0.000000 10.638999 23.301001 30.567999 # H
500 2 0.000000 11.934999 24.172003 31.429998 # H
501 4 0.000000 7.770000 29.793999 17.146000 # O
502 4 0.000000 8.751000 30.459999 15.232999 # O
503 4 0.000000 6.524001 30.900000 15.567999 # O
504 1 0.000000 9.169000 29.613998 17.309000 # C
505 1 0.000000 9.670000 29.608000 15.901000 # C
506 1 0.000000 7.585000 30.427999 15.947999 # C
507 2 0.000000 9.384999 28.683001 17.837999 # H
508 2 0.000000 9.561000 30.457001 17.889000 # H
509 2 0.000000 10.691000 29.989998 15.814999 # H
510 2 0.000000 9.618000 28.614998 15.443000 # H
511 4 0.000000 9.578000 32.390999 12.549001 # O
512 4 0.000000 8.440000 30.923998 11.277000 # O
513 4 0.000000 7.596000 33.035000 11.588000 # O
514 1 0.000000 10.430000 31.275999 12.333001 # C
515 1 0.000000 9.474000 30.200001 11.927999 # C
516 1 0.000000 8.459000 32.194000 11.786999 # C
517 2 0.000000 10.986000 31.025997 13.239999 # H
518 2 0.000000 11.137000 31.529999 11.534999 # H
519 2 0.000000 9.925000 29.469999 11.251000 # H
520 2 0.000000 9.044000 29.676998 12.788001 # H
521 4 0.000000 16.658001 4.689000 20.351999 # O
522 4 0.000000 18.843000 4.778999 20.888998 # O
523 4 0.000000 17.959000 6.375000 19.497000 # O
524 1 0.000000 16.872000 3.749000 21.394999 # C
525 1 0.000000 18.350000 3.528000 21.345999 # C
526 1 0.000000 17.830999 5.372000 20.184000 # C
527 2 0.000000 16.302999 2.832000 21.219000 # H
528 2 0.000000 16.547001 4.199000 22.339001 # H
529 2 0.000000 18.769999 3.276000 22.323999 # H
530 2 0.000000 18.634001 2.757000 20.622997 # H
531 4 0.000000 23.482000 24.663000 25.283001 # O
532 4 0.000000 23.268000 22.798000 26.525997 # O
533 4 0.000000 21.391001 23.791998 25.657001 # O
534 1 0.000000 24.787003 24.139002 25.479000 # C
535 1 0.000000 24.611000 23.240000 26.660997 # C
536 1 0.000000 22.603001 23.754000 25.808001 # C
537 2 0.000000 25.507002 24.940001 25.662001 # H
538 2 0.000000 25.079002 23.590998 24.576000 # H
539 2 0.000000 25.304003 22.393997 26.653000 # H
540 2 0.000000 24.707003 23.774998 27.610998 # H
541 4 0.000000 1.223000 15.131000 32.368000 # O
542 4 0.000000 3.084000 13.865000 32.398998 # O
543 4 0.000000 1.155000 13.008001 31.499998 # O
544 1 0.000000 2.299000 15.977999 32.744999 # C
545 1 0.000000 3.342000 15.008000 33.202000 # C
546 1 0.000000 1.765000 13.918000 32.040001 # C
547 2 0.000000 1.994000 16.670000 33.534000 # H
548 2 0.000000 2.615000 16.549000 31.865999 # H
549 2 0.000000 4.358000 15.377000 33.042000 # H
550 2 0.000000 3.221000 14.728000 34.252998 # H
551 4 0.000000 25.033003 5.044000 12.229001 # O
552 4 0.000000 26.922998 6.202000 11.840000 # O
553 4 0.000000 27.061001 3.987000 12.425001 # O
554 1 0.000000 24.652002 6.288000 11.661000 # C
555 1 0.000000 25.858000 7.140999 11.886999 # C
556 1 0.000000 26.398998 4.987000 12.187001 # C
557 2 0.000000 23.757998 6.684000 12.150000 # H
558 2 0.000000 24.441002 6.133000 10.597000 # H
559 2 0.000000 25.981003 7.909000 11.119000 # H
560 2 0.000000 25.857000 7.615000 12.874001 # H
561 4 0.000000 5.270000 16.254000 25.733002 # O
562 4 0.000000 6.933000 14.738000 25.801003 # O
563 4 0.000000 5.170000 14.411999 24.368002 # O
564 1 0.000000 6.320001 16.818001 26.504999 # C
565 1 0.000000 7.126000 15.622000 26.896000 # C
566 1 0.000000 5.739000 15.074000 25.223001 # C
567 2 0.000000 5.922999 17.358999 27.367998 # H
568 2 0.000000 6.881000 17.513000 25.871002 # H
569 2 0.000000 8.187000 15.854000 27.028000 # H
570 2 0.000000 6.747000 15.139000 27.802000 # H
571 4 0.000000 27.027000 24.310001 10.597000 # O
572 4 0.000000 26.749001 26.485001 10.088000 # O
573 4 0.000000 26.422001 25.784002 12.248000 # O
574 1 0.000000 27.521999 24.497999 9.278999 # C
575 1 0.000000 26.878000 25.781002 8.860999 # C
576 1 0.000000 26.706999 25.548000 11.084000 # C
577 2 0.000000 27.247000 23.658998 8.634000 # H
578 2 0.000000 28.613998 24.573002 9.326000 # H
579 2 0.000000 27.486000 26.344000 8.148000 # H
580 2 0.000000 25.878002 25.629999 8.441000 # H
581 4 0.000000 21.087000 9.203000 21.844000 # O
582 4 0.000000 23.193001 8.418000 21.981001 # O
583 4 0.000000 22.838999 10.684000 21.908001 # O
584 1 0.000000 20.997999 7.812000 22.114998 # C
585 1 0.000000 22.347998 7.307000 21.715000 # C
586 1 0.000000 22.411999 9.539000 21.910999 # C
587 2 0.000000 20.190001 7.352000 21.540998 # H
588 2 0.000000 20.802000 7.679000 23.184998 # H
589 2 0.000000 22.658998 6.433001 22.292000 # H
590 2 0.000000 22.407000 7.074000 20.646999 # H
591 4 0.000000 11.364000 11.753999 26.990997 # O
592 4 0.000000 10.435999 11.294000 24.992002 # O
593 4 0.000000 10.470000 13.461999 25.745001 # O
594 1 0.000000 11.694000 10.409999 26.675999 # C
595 1 0.000000 10.680000 10.052000 25.637001 # C
596 1 0.000000 10.733000 12.278001 25.895002 # C
597 2 0.000000 11.630999 9.774000 27.561998 # H
598 2 0.000000 12.718001 10.385999 26.286999 # H
599 2 0.000000 11.049999 9.309000 24.926003 # H
600 2 0.000000 9.741000 9.696999 26.074001 # H
601 4 0.000000 11.237000 32.341000 6.654000 # O
602 4 0.000000 13.338999 32.116001 5.881000 # O
603 4 0.000000 12.346000 34.185001 5.856999 # O
604 1 0.000000 11.676000 31.036999 7.007000 # C
605 1 0.000000 12.822000 30.807999 6.075000 # C
606 1 0.000000 12.311001 32.990002 6.108000 # C
607 2 0.000000 10.875000 30.306000 6.877000 # H
608 2 0.000000 11.985999 31.049000 8.058000 # H
609 2 0.000000 13.582999 30.146000 6.499001 # H
610 2 0.000000 12.501001 30.413998 5.106000 # H
611 4 0.000000 24.121000 7.291999 24.014002 # O
612 4 0.000000 24.841999 9.369999 24.493999 # O
613 4 0.000000 22.587999 8.971000 24.326002 # O
614 1 0.000000 25.511000 7.199000 24.292002 # C
615 1 0.000000 25.980001 8.608000 24.118999 # C
616 1 0.000000 23.745001 8.580000 24.282000 # C
617 2 0.000000 26.002003 6.504001 23.607000 # H
618 2 0.000000 25.635002 6.840000 25.320002 # H
619 2 0.000000 26.837000 8.847000 24.754002 # H
620 2 0.000000 26.226002 8.842000 23.077999 # H
621 4 0.000000 10.829000 24.902002 24.159002 # O
622 4 0.000000 9.464000 26.306000 23.049000 # O
623 4 0.000000 10.935999 27.152998 24.591999 # O
624 1 0.000000 10.217000 24.153999 23.118998 # C
625 1 0.000000 9.023000 24.985003 22.770000 # C
626 1 0.000000 10.454000 26.207003 23.987999 # C
627 2 0.000000 9.947000 23.153000 23.462997 # H
628 2 0.000000 10.925999 24.070999 22.288000 # H
629 2 0.000000 8.732000 24.883001 21.721001 # H
630 2 0.000000 8.160000 24.766003 23.407000 # H
631 4 0.000000 25.900002 10.537000 16.879000 # O
632 4 0.000000 24.968002 12.565001 17.173000 # O
633 4 0.000000 23.617001 10.716000 17.025999 # O
634 1 0.000000 26.952997 11.442000 17.174999 # C
635 1 0.000000 26.341999 12.773000 16.875999 # C
636 1 0.000000 24.726999 11.226000 17.025999 # C
637 2 0.000000 27.832001 11.235000 16.559000 # H
638 2 0.000000 27.218998 11.331000 18.231998 # H
639 2 0.000000 26.756998 13.574999 17.493000 # H
640 2 0.000000 26.430998 13.048001 15.820000 # H

